osmid,x,y
906734216,77.3073708,28.6099751
906734218,77.3038769,28.6063404
906734228,77.3072671,28.6032574
906734230,77.3103283,28.6054498
906734231,77.3061363,28.6092335
906734232,77.3044956,28.6057699
906734233,77.3079748,28.6064326
906734234,77.3092426,28.605138
906734235,77.3028271,28.6050825
906734236,77.3062067,28.6090495
906734238,77.3054028,28.6101391
906734239,77.3069546,28.6061213
906734240,77.3059721,28.606597
906734242,77.3080568,28.6044251
906734245,77.3053309,28.6103262
906734246,77.3032661,28.6059547
906734249,77.3075395,28.6046354
906734253,77.3098685,28.6066118
906734254,77.3091711,28.6053191
906734256,77.3045131,28.6104216
906734257,77.3053491,28.6082347
906734258,77.3074018,28.6111137
906734269,77.3099737,28.6044358
906734273,77.3080417,28.6094288
906734275,77.3086671,28.6088041
906734278,77.3051306,28.6061465
906734279,77.3086868,28.6077635
906734298,77.3073945,28.6029259
906734303,77.3059446,28.6097344
906734308,77.3055889,28.6096309
906734309,77.3060321,28.6064459
906734310,77.308127,28.604258
906734311,77.3028168,28.6040942
906734315,77.3094604,28.6076441
906734316,77.3081924,28.6041022
906734324,77.3071514,28.6065959
906734325,77.3031366,28.6062936
906734327,77.3104432,28.6051312
906734329,77.3070462,28.610843
906734331,77.3094338,28.6046538
906734334,77.30642,28.6074648
906734336,77.3079236,28.6097602
906734337,77.3050592,28.6063212
906734339,77.3064923,28.6124642
906734341,77.3074602,28.6027548
906734345,77.3018621,28.6045806
906734352,77.3047577,28.6051094
906734361,77.3060694,28.6094083
906734362,77.305651,28.6094649
906734364,77.3093033,28.6049843
906734365,77.3079867,28.6045921
906734366,77.3057926,28.6070745
906734370,77.3066359,28.6099397
906734373,77.306956,28.6091052
906734375,77.3069028,28.6072339
906734376,77.3104945,28.6049807
906734379,77.306313,28.6107894
906734389,77.3049922,28.6064915
906734392,77.3087248,28.6064692
906734393,77.3055224,28.6051546
906734394,77.3066839,28.6068056
906734395,77.3044587,28.6048357
906734396,77.3017923,28.6047781
906734398,77.3043995,28.6049963
906734400,77.3021624,28.605821
906734402,77.3055716,28.6109436
906734404,77.3048954,28.6094216
906734406,77.3093882,28.6078056
906734407,77.3071806,28.6104649
906734409,77.3058518,28.6069198
906734441,77.3071343,28.6056487
906734445,77.3105628,28.6048169
906734452,77.3067658,28.6096111
906734456,77.3070843,28.6067682
906734457,77.3070923,28.6087545
906734474,77.3103788,28.605301
906734476,77.3088009,28.6074499
906734478,77.3097949,28.6067918
906734480,77.3081673,28.6090819
906734482,77.3079419,28.6116394
906734484,77.3072269,28.6064023
906734485,77.3097704,28.6049318
906734501,77.307968,28.6034604
906734503,77.302047,28.6041134
906734504,77.3043411,28.6051549
906734507,77.3081393,28.6079779
906734508,77.3030152,28.6045804
906734509,77.3038166,28.6064918
906734510,77.3068626,28.6113236
906734514,77.3068193,28.6044227
906734515,77.3059153,28.6067536
906734517,77.3028957,28.6048993
906734524,77.3052085,28.610648
906734525,77.3069,28.6092526
906734530,77.3072081,28.6034108
906734532,77.3080021,28.6114763
906734533,77.3083261,28.6074708
906734534,77.3088997,28.60915
906734535,77.3053886,28.6054663
906734537,77.3072944,28.606229
906734538,77.3097004,28.6051026
906734539,77.3082688,28.6039205
906734540,77.3087924,28.6062954
906734542,77.3073585,28.6060644
906734544,77.3059878,28.6086134
906734545,77.3077662,28.6069687
906734547,77.3091538,28.6034635
906734549,77.3055095,28.6111016
906734552,77.3068808,28.6042626
906734555,77.3014655,28.6056054
906734559,77.3025526,28.6047931
906734561,77.3051594,28.608731
906761260,77.2964652,28.5938403
906761261,77.3109946,28.6106993
906761267,77.3020234,28.6115157
906761276,77.313488,28.6106947
906761277,77.3123127,28.6084983
906761288,77.2965119,28.5937457
906761293,77.3136417,28.6139842
906761294,77.2995176,28.5942903
906761297,77.3037294,28.6073033
906761300,77.3145212,28.6117442
906761310,77.2966622,28.6051696
906761315,77.2979858,28.5982898
906761323,77.2965396,28.6051349
906761325,77.2948662,28.5970835
906761395,77.3125596,28.6119059
906761402,77.2950585,28.609427
906761446,77.2978548,28.5983409
906761460,77.3107576,28.6113639
906761461,77.3148582,28.6160938
906761464,77.2994516,28.5946453
906761465,77.3112948,28.6111555
906761476,77.3117771,28.6087017
906761480,77.2978976,28.5982557
906761487,77.2979439,28.5983751
906761494,77.3158797,28.6146446
906761496,77.3126454,28.6074738
906761531,77.3116817,28.6101566
906761533,77.3111488,28.61035
906761537,77.2993744,28.5946297
906761620,77.3131143,28.6117005
906761625,77.314644,28.6113912
906761730,77.3142734,28.6124213
906761840,77.2948208,28.5971756
906761937,77.3152197,28.6112106
906762133,77.312958,28.610889
906762254,77.2994372,28.5947227
906762262,77.2942299,28.592822
906762426,77.2993577,28.5947068
906762431,77.3154073,28.6159016
906762438,77.3126477,28.6166554
906762442,77.3013179,28.5931249
906762443,77.315577,28.6141925
906762456,77.3142175,28.6137852
906762540,77.3134927,28.6156888
906762542,77.3012481,28.5931586
906762579,77.3131963,28.6164578
906772235,77.295182,28.5985288
906772236,77.2957388,28.5975282
906772239,77.2894317,28.6029281
906772272,77.2893647,28.6030657
906818230,77.2981595,28.6067954
906818232,77.2971215,28.6062369
906818233,77.29937,28.6093721
906818235,77.2962577,28.607795
906818239,77.3025196,28.6102906
906818245,77.3000321,28.6095597
906818249,77.2976753,28.6091818
906818252,77.2984136,28.6067832
906818254,77.2979631,28.6060639
906818264,77.298105,28.6096323
906818271,77.2966913,28.6079236
906818279,77.3042717,28.6091107
906818285,77.3008468,28.6074753
906818287,77.2975796,28.6081872
906818294,77.2972394,28.6090571
906818300,77.2982646,28.6077086
906818307,77.2972667,28.6058497
906818313,77.2995739,28.6094279
906818319,77.3036434,28.6106531
906818325,77.2953697,28.608528
906818327,77.2985146,28.607768
906818331,77.3002907,28.6082865
906818335,77.303236,28.6085215
906818343,77.301805,28.6089922
906818345,77.2961485,28.6064828
906818349,77.2982737,28.6083931
906818360,77.3027077,28.6098261
906818374,77.2984943,28.6103839
906818375,77.2986215,28.6068108
906818378,77.3023275,28.6107647
906818386,77.3000441,28.6082163
906818407,77.2968302,28.6076625
906818411,77.3033307,28.6082879
906818415,77.2998878,28.6080539
906818417,77.3001667,28.6086212
906818433,77.2981943,28.6093208
906818439,77.3005216,28.6099297
906818444,77.2976427,28.606897
906818445,77.2982983,28.6102903
906818459,77.2987127,28.6078411
906818461,77.3003925,28.6073384
906818464,77.2990602,28.6064012
906818473,77.2989539,28.6092427
906818479,77.2973917,28.6081314
906818481,77.2975066,28.6059235
906818483,77.3021482,28.6112074
906818491,77.2989282,28.6085843
906818495,77.2960569,28.6077354
906818506,77.2999624,28.6084921
906818508,77.2998069,28.6094932
906818512,77.296559,28.6088751
906818524,77.2991152,28.6069272
906818539,77.3038572,28.6101487
906818543,77.2979217,28.609265
906818544,77.2970633,28.6057872
906818545,77.2991652,28.6079806
906818546,77.3002536,28.6097987
906818547,77.2957971,28.6095853
906818558,77.3011956,28.6089945
906818559,77.303134,28.6087736
906818561,77.2997484,28.6071199
906818570,77.2971426,28.610085
906818572,77.2996442,28.607992
906818574,77.2931499,28.6138536
906818575,77.2978114,28.6082561
906818578,77.2987175,28.6091808
906818586,77.2985115,28.6084637
906818588,77.2988419,28.6063341
906818590,77.3024223,28.6105308
906818594,77.2987041,28.6104365
906818596,77.296591,28.6099105
906818603,77.2980024,28.6083108
906818607,77.2965077,28.6066053
906818619,77.2956998,28.6086306
906818623,77.2960954,28.608755
906818627,77.2984016,28.6061987
906818638,77.2971349,28.6080552
906818640,77.2954113,28.6093882
906818642,77.3040806,28.6095892
906818649,77.2999437,28.607188
906818653,77.2974699,28.6091205
906818660,77.2967785,28.6089396
906818664,77.297059,28.6077281
906818666,77.2995198,28.6083522
906818668,77.2969138,28.6079896
906818669,77.3029365,28.6092612
906818673,77.2963842,28.6075345
906818675,77.303479,28.6110958
906818684,77.2986117,28.6062633
906818698,77.300784,28.6100253
906818704,77.299765,28.6084157
906818705,77.2963367,28.6088083
906818717,77.2956255,28.6094381
906818718,77.2964822,28.607864
906818721,77.2988411,28.6068536
906818730,77.3001812,28.6072637
906818739,77.2995043,28.607033
906818746,77.2931076,28.6139529
906818748,77.2977338,28.6059934
906818752,77.2958785,28.6086867
906818754,77.2991408,28.6093065
906818765,77.3006267,28.6074114
906818771,77.3013235,28.6101887
906818776,77.2970435,28.6090076
906856342,77.2709137,28.6120033
906856389,77.2738735,28.6283943
906856424,77.2745464,28.6284511
906856438,77.2753975,28.624825
906856452,77.2693064,28.6280737
906856457,77.2719305,28.6282357
906856488,77.266805,28.6282244
906856489,77.2708599,28.612088
906856619,77.2707701,28.6120427
906856622,77.270824,28.6119582
906856657,77.2712937,28.6308227
910345671,77.2490458,28.5855445
910347038,77.2325001,28.6028835
910347050,77.234236,28.5926741
910450578,77.1897862,28.5778072
910450581,77.2688007,28.5564412
910450657,77.2401024,28.5893703
910450659,77.26118,28.5602828
910450662,77.240099,28.5917968
910450694,77.1931574,28.5849421
910450715,77.2688187,28.5565919
910450728,77.2398035,28.5927016
910450733,77.2700979,28.5572538
910450755,77.2427897,28.5944307
910450764,77.240136,28.597876
910450934,77.2388853,28.5925829
910450970,77.2654944,28.5548732
910450992,77.270181,28.5571697
910450995,77.2405409,28.5951144
910451006,77.2408875,28.597771
910451028,77.240585,28.5969087
910451037,77.2606069,28.5607931
910451099,77.2655462,28.5553096
910451114,77.2025749,28.5571142
910451118,77.2656984,28.5550711
910451127,77.2385762,28.600453
910451131,77.2405059,28.5954457
910451157,77.2380998,28.5926538
910451219,77.2540523,28.5619705
910451261,77.2658233,28.5551585
910451285,77.2386967,28.6004876
910451344,77.240056,28.5928072
910451348,77.2403809,28.5954559
910451353,77.2540549,28.5618557
910451368,77.2422211,28.5954019
910451374,77.2196868,28.5689255
910451396,77.2766496,28.5606496
910451456,77.2658422,28.5549328
910451530,77.265924,28.5552883
910549465,77.2643152,28.5518747
910549477,77.2345628,28.5921171
910549478,77.2598777,28.5487078
910549479,77.2341316,28.5926965
910549481,77.2629546,28.5494404
910549483,77.2345067,28.5922127
910549492,77.2369113,28.6207782
910549494,77.2289703,28.591219
910549527,77.228988,28.591121
910549536,77.2240377,28.5881503
910549554,77.2018279,28.5541112
910549579,77.2320243,28.6025991
910549586,77.1863404,28.5888423
910549594,77.2625045,28.5486132
910549596,77.2578679,28.5486426
910549614,77.263299,28.5500773
910549625,77.2319418,28.6025521
910549636,77.2602211,28.5488929
910549656,77.2344321,28.5921005
910549669,77.1726251,28.5901224
910549672,77.1853653,28.5870558
910549683,77.2323554,28.6018509
910549688,77.2351034,28.5922889
910549690,77.2574895,28.5487877
910549700,77.2338744,28.5921382
910549705,77.2343863,28.5921985
910549706,77.2626173,28.5487956
910549711,77.2321583,28.6021062
910549713,77.2624477,28.5492412
910549714,77.2618328,28.5490641
910664746,77.1671494,28.5647411
910664747,77.2094273,28.5435813
910664755,77.1617949,28.5721624
910664760,77.1346676,28.5698779
910664763,77.1660045,28.5665742
